"Serial Number","Model","Mac Address","Part Number","Device Type","Source","Flex","Subscription Key","Subscription Tier","Subscription Tier Description","Subscription Expiration","Archived","Application Id","Application Name","Application Instance Name","Make","Age","Ccs Region","Tags","Tags Count","Subscription Key Type","Device Name","Secondary Name","Account Name","Tenant Platform Customer Id","Contact Id","Contact Name","Location Id","Location Name"
"CNMGK9T349","AP-303-RW","FC:7F:F1:CD:96:6C","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","",""
"TW00FP43PL","2530","10:4F:58:A3:5F:60","J9773A","SWITCH","MANAGED","false","","","","","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNLBK9T4Q9","AP-303-RW","CC:D0:83:CE:1E:62","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"TW98FP55X5","2530","90:20:C2:9E:CA:B0","J9774A","SWITCH","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNFYJST004","IAP-207-RW","80:8D:B7:CB:D0:88","JX954A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","ROTA DO ATLANTICO","e1a94ece1eb811eda8cea65d569b2cf1","","","",""
"CNMXK9T49W","AP-303-RW","94:64:24:CE:2B:0C","JZ320A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","ASSOCIAÇÃO CULTURA INGLESA SP","0ca2a8d8f36e11ee815fdec11fe7cf53","","","31ea7e81-8949-5b78-ac72-65ec09fd01d5",""
"CNGTK9T6MB","AP-303-RW","9C:8C:D8:C7:02:CC","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CU0442089","IAP-103-RW","F0:5C:19:CD:18:64","IAP-103-RW","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"PHS8KPP1X2","AP-505-RW","54:F0:B1:CB:18:DA","R2H28A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","2yr 1mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","e2efe0d7-16fa-595b-b498-e5b14b458dc6",""
"CU0442324","IAP-103-RW","F0:5C:19:CD:1A:3A","IAP-103-RW","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNN3K9TCR6","AP-303-RW","94:64:24:CE:B8:CE","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","ASSOCIAÇÃO CULTURA INGLESA SP","0ca2a8d8f36e11ee815fdec11fe7cf53","","","31ea7e81-8949-5b78-ac72-65ec09fd01d5",""
"CNMFK9T6LB","AP-303-RW","FC:7F:F1:CD:22:BA","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","",""
"CP0054442","7005-RW","20:4C:03:58:7F:02","JW633A","GATEWAY","MANAGED","false","","","","","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","",""
"CNFYJST0FM","IAP-207-RW","80:8D:B7:CB:C3:54","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"PHKLK9T03F","AP-303-RW","D0:D3:E0:C3:A7:58","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNG8K9T7QN","AP-303-RW","90:4C:81:CC:05:46","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CU0442315","IAP-103-RW","F0:5C:19:CD:1A:28","IAP-103-RW","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"PHSTLBM1GJ","AP-505-RW","68:51:34:C8:87:D0","R2H28A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","1yr 9mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","c63b30b5-1619-5195-bb23-1029456b20d5",""
"CP0054842","7005-RW","20:4C:03:58:86:B2","JW633A","GATEWAY","MANAGED","false","","","","","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","",""
"CNGRK9TDCV","AP-303-RW","9C:8C:D8:C6:6E:76","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNNHK9T5XK","AP-303-RW","F0:61:C0:C1:5F:72","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 4mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","35047b16-da91-58b1-b7ae-b4bc17c41bf5",""
"CNG8K9T4LZ","AP-303-RW","90:4C:81:CB:C5:2E","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNKGK9TDM8","AP-303-RW","D0:D3:E0:C9:62:FC","JZ320A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Mart Minas Distribuição","09811f721eb811eda8cea65d569b2cf1","","","e113e147-cd6d-57ee-b2b7-5ee407554035",""
"CNDDJST1Y8","IAP-207-RW","44:48:C1:C8:CA:C2","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNN3K9TCTS","AP-303-RW","94:64:24:CE:B7:E0","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","09c9fb2e-535c-51c3-9c5c-15bba2250930",""
"CNNGK9TB3R","AP-303-RW","F0:61:C0:C1:05:C2","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 4mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","2d387463-f5c9-5639-855e-21d4579b2a1f",""
"CNMXK9T3ZG","AP-303-RW","94:64:24:CE:24:EC","JZ320A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","SICOOB CENTRAL 1003","ce6172b41eb911eda8cea65d569b2cf1","","","32674c81-8a64-536e-9341-a8fc82c4e96d",""
"CNMXK9T4P6","AP-303-RW","94:64:24:CE:1F:8A","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","ASSOCIAÇÃO CULTURA INGLESA SP","0ca2a8d8f36e11ee815fdec11fe7cf53","","","",""
"CNM5K9T10Y","AP-303-RW","FC:7F:F1:CB:8A:3C","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","",""
"CNN3K9T9LK","AP-303-RW","94:64:24:CE:97:AC","JZ320A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","ASSOCIAÇÃO CULTURA INGLESA SP","0ca2a8d8f36e11ee815fdec11fe7cf53","","","31ea7e81-8949-5b78-ac72-65ec09fd01d5",""
"CNFZJST6H8","IAP-207-RW","80:8D:B7:CC:40:B0","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNM5K9T148","AP-303-RW","FC:7F:F1:CB:8B:E8","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNMXK9T4Q0","AP-303-RW","94:64:24:CE:3A:22","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNMMK9T5QG","AP-303-RW","FC:7F:F1:CE:D9:50","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","",""
"CNGTK9T2B6","AP-303-RW","9C:8C:D8:C6:FA:D4","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNN3K9T7XK","AP-303-RW","94:64:24:CE:95:66","JZ320A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","ASSOCIAÇÃO CULTURA INGLESA SP","0ca2a8d8f36e11ee815fdec11fe7cf53","","","e113e147-cd6d-57ee-b2b7-5ee407554035",""
"CNL3K9T1CV","AP-303-RW","CC:D0:83:CD:E4:7A","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Mart Minas Distribuição","09811f721eb811eda8cea65d569b2cf1","","","",""
"CNN3K9T7FX","AP-303-RW","94:64:24:CE:82:88","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","c50d0b73-5b55-5e53-bf9e-c4086e9170a3",""
"CNMMK9T5S7","AP-303-RW","FC:7F:F1:CE:BF:14","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","",""
"CNMXK9T4KQ","AP-303-RW","94:64:24:CE:31:E0","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","fbb7abad-013a-5aeb-82c7-b72fb82e0be5",""
"CNL3K9T198","AP-303-RW","CC:D0:83:CD:EB:30","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","016a27a0-6d54-5583-afc4-7d98af3466d6",""
"CNM5K9T1YX","AP-303-RW","FC:7F:F1:CB:91:54","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Mart Minas Distribuição","09811f721eb811eda8cea65d569b2cf1","","","727b9f8b-7bae-5924-83a8-637760de1398",""
"CNMXK9T4K2","AP-303-RW","94:64:24:CE:32:DE","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNMPK9T4FP","AP-303-RW","FC:7F:F1:CF:02:FE","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNGTK9T6GR","AP-303-RW","9C:8C:D8:C7:0B:AC","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","53574004-da1a-5db9-81b6-5a079f0565dd",""
"CNLBK9T4HS","AP-303-RW","CC:D0:83:CE:25:90","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNDDJST1ZS","IAP-207-RW","44:48:C1:C8:CB:20","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNG8K9T6NG","AP-303-RW","90:4C:81:CC:0E:32","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"PHK8K9T17D","AP-303-RW","D0:D3:E0:C3:66:00","JZ320A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Mart Minas Distribuição","09811f721eb811eda8cea65d569b2cf1","","","727b9f8b-7bae-5924-83a8-637760de1398",""
"CNGTK9T2YC","AP-303-RW","9C:8C:D8:C7:11:92","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","LOJAS AVENIDA S.A","cee1a5e81eae11eda8cea65d569b2cf1","","","",""
"CNL3K9T19D","AP-303-RW","CC:D0:83:CD:E3:B6","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNDDJST1YV","IAP-207-RW","44:48:C1:C8:CA:E6","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNG8K9T628","AP-303-RW","90:4C:81:CC:0A:52","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNFYJST095","IAP-207-RW","80:8D:B7:CB:C3:DC","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNJPHN7472","IAP-325-RW","F4:2E:7F:CB:6D:EC","JW325A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"TW9BHL2571","2930F","10:4F:58:3E:84:00","JL261A","SWITCH","MANAGED","false","PAYHEU9G994EUT","FOUNDATION_SWITCH_6200","Foundation-Switch-Class-2","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Camara Municipal de Fortaleza","95aea4b21eac11eda8cea65d569b2cf1","","","c8ef1bd0-3e60-59d9-8d68-ee31aebd8ff3",""
"CNGTK9T32K","AP-303-RW","9C:8C:D8:C6:F8:5E","JZ320A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","IAPEN","b6da8bfa1eb711eda8cea65d569b2cf1","","","727b9f8b-7bae-5924-83a8-637760de1398",""
"CNGTK9T672","AP-303-RW","9C:8C:D8:C6:E5:2A","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","3867605e-eb0f-5fc6-be17-1f9e6fdb9053",""
"CU0442276","IAP-103-RW","F0:5C:19:CD:19:DA","IAP-103-RW","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNLCK9T64M","AP-303-RW","CC:D0:83:CE:5E:22","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","35047b16-da91-58b1-b7ae-b4bc17c41bf5",""
"CNGTK9T6RD","AP-303-RW","9C:8C:D8:C7:13:AE","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNMXK9T4FQ","AP-303-RW","94:64:24:CE:3D:7E","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","841c6d5d-6810-5b00-81a2-7207efef208a",""
"CNG8K9T4M0","AP-303-RW","90:4C:81:CB:B2:58","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNNHK9T60V","AP-303-RW","F0:61:C0:C1:40:C6","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 4mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","68fd632e-6568-57b5-a74e-8402c505d2ae",""
"CNMXK9T42P","AP-303-RW","94:64:24:CE:3E:1E","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNGTK9T692","AP-303-RW","9C:8C:D8:C6:FD:5E","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","e113e147-cd6d-57ee-b2b7-5ee407554035",""
"CP0054721","7005-RW","20:4C:03:58:8D:92","JW633A","GATEWAY","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNNGK9TB6M","AP-303-RW","F0:61:C0:C1:09:06","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 4mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
